,region_id2,calBP,mean_kde,lo10_kde,hi90_kde,StKDE,StKDE_lo,StKDE_hi,PeriodID
1943,NW Coast (9),790,0.00820176872294458,0.00755519781706529,0.00896016645062899,0.751598347655996,0.674241272346047,0.8423346143236,Late Pacific
1944,NW Coast (9),760,0.00803553184756843,0.00737595365642833,0.00874696684850884,0.731709425388027,0.652796131670555,0.816826974670635,Late Pacific
1945,NW Coast (9),730,0.00787026330904102,0.00713367573131632,0.00866177143673475,0.711936356935706,0.623809501544752,0.806634020077808,Late Pacific
1946,NW Coast (9),700,0.0078512616507044,0.0071546822534731,0.00858509069361787,0.709662959383182,0.626322765135343,0.797459777985909,Late Pacific
1947,NW Coast (9),670,0.00789988310005621,0.00724213433023895,0.00852671045815954,0.715480129758443,0.636785711777193,0.790475046334829,Late Pacific
1948,NW Coast (9),640,0.00799279652227336,0.00740961438285838,0.00848749503285415,0.726596483022101,0.656823370331867,0.78578323205572,Late Pacific
1949,NW Coast (9),610,0.0081335292509552,0.00766487644806634,0.00859000244391202,0.743434036633349,0.687363449729983,0.798047429910785,Late Pacific
1950,NW Coast (9),580,0.0082878091342298,0.00784779896210406,0.0087037695411483,0.761892399731288,0.709248676184856,0.811658759818573,Late Pacific
1951,NW Coast (9),550,0.00847547171626016,0.00800647421749635,0.00890284829324658,0.784344737686766,0.728232910658745,0.835476951881723,Late Pacific
1952,NW Coast (9),520,0.00869360796215484,0.00798830608067391,0.00932740548767073,0.810443007571887,0.726059237337481,0.886271849338153,Late Pacific
1953,Central Andes (15),6490,0.000484915535730764,0.000184030631334635,0.000795905995502631,0,-0.0605098222568295,0.0625421121811769,Archaic
1954,Central Andes (15),6460,0.000552566570263043,0.000187727975427474,0.000907966642799634,0.0136050430421377,-0.0597662634055503,0.0850782040583544,Archaic
1955,Central Andes (15),6430,0.000607709970165507,0.000244620856825449,0.000966377768338357,0.0246947231091125,-0.048324751748528,0.0968250440377912,Archaic
1956,Central Andes (15),6400,0.000647539790278416,0.000289883633505235,0.00101384331257353,0.0327047472091605,-0.0392221263534746,0.106370659663668,Archaic
1957,Central Andes (15),6370,0.000678667110830311,0.000366842067373373,0.00104162830480581,0.038964644619789,-0.0237453075217988,0.111958394099055,Archaic
1958,Central Andes (15),6340,0.000709007063512833,0.000426044732791082,0.00103812937304929,0.0450661974636733,-0.0118392839585834,0.111254737200412,Archaic
1959,Central Andes (15),6310,0.000745803994392827,0.000403166464915739,0.00109246680484712,0.0524662887099058,-0.0164402456633905,0.122182332077857,Archaic
1960,Central Andes (15),6280,0.000794042080216189,0.000402631813459442,0.00125563736559099,0.0621672672453342,-0.0165477673905267,0.154996944854707,Archaic
1961,Central Andes (15),6250,0.000853289156424406,0.000407577187065895,0.0014493280695051,0.0740822220942361,-0.0155532220559222,0.193949347901199,Archaic
1962,Central Andes (15),6220,0.000918936675070194,0.000459447532659632,0.00147903782634455,0.0872843456531796,-0.00512177353052475,0.199924164448599,Archaic
1963,Central Andes (15),6190,0.000985187559062379,0.000465925363384887,0.00155643302097622,0.100607809729154,-0.00381904155538068,0.215488818581361,Archaic
1964,Central Andes (15),6160,0.00104503483807098,0.000502646556137534,0.00166573389702379,0.112643469087451,0.00356581828323752,0.237469903326798,Archaic
1965,Central Andes (15),6130,0.00109193787888414,0.000581033729678559,0.00173891286941375,0.122075961782971,0.0193299655331708,0.252186648991195,Archaic
1966,Central Andes (15),6100,0.0011213615452462,0.000541544642365087,0.00172581429044388,0.127993243759234,0.01138846491446,0.249552443440489,Archaic
1967,Central Andes (15),6070,0.00113003254621981,0.000587906065819523,0.00164544948989649,0.129737035887174,0.0207120349966207,0.233390583121879,Archaic
1968,Central Andes (15),6040,0.00111797557021087,0.000562163578649897,0.00162479939942186,0.127312303158491,0.0155350610098099,0.229237721725542,Archaic
1969,Central Andes (15),6010,0.0010894435481369,0.000591415605996835,0.00164848245047365,0.121574336384157,0.0214178253145449,0.234000530323465,Archaic
1970,Central Andes (15),5980,0.00104744615205019,0.000493337260821441,0.00166428299938874,0.113128399298823,0.00169366120030354,0.237178118804787,Archaic
1971,Central Andes (15),5950,0.000989367774169455,0.00042787226773008,0.00169517246147848,0.101448476939203,-0.0114717553364717,0.243390181401981,Archaic
1972,Central Andes (15),5920,0.000912362870086577,0.000360296911740822,0.00154713084075618,0.0859623126588421,-0.0250615789537731,0.213618092388416,Archaic
1973,Central Andes (15),5890,0.000825802538331976,0.000311723622323607,0.00139284837752709,0.0685544925507673,-0.0348299690129689,0.182590931201734,Archaic
1974,Central Andes (15),5860,0.000754333982290607,0.000318113170457652,0.0012777469241398,0.0541817222328453,-0.0335449912150016,0.159443314341573,Archaic
1975,Central Andes (15),5830,0.000719604964782206,0.000324609239998187,0.00117397400910184,0.0471975012038598,-0.0322385913008727,0.138573936874391,Archaic
1976,Central Andes (15),5800,0.000715345449983097,0.000294916957010996,0.00114188732925631,0.0463408863334272,-0.0382098937481002,0.132121106353824,Archaic
1977,Central Andes (15),5770,0.000710663077811482,0.000259593194408441,0.00124446993602221,0.0453992322201597,-0.0453137217078739,0.152751105437709,Archaic
1978,Central Andes (15),5740,0.00068488810985132,0.000235027964354843,0.00119132617283267,0.0402157261447218,-0.0502539419798899,0.142063564728041,Archaic
1979,Central Andes (15),5710,0.000648596744679695,0.000171193952088378,0.00116928515030903,0.0329173073011444,-0.0630913581471656,0.137630978261329,Archaic
1980,Central Andes (15),5680,0.000633300875554274,0.000127091238544934,0.001090356065576,0.0298412130587278,-0.0719606876434844,0.121757849306339,Archaic
1981,Central Andes (15),5650,0.000664119935052338,0.000167702340941752,0.00113813285437924,0.0360391172576548,-0.0637935428257101,0.131366058147153,Archaic
1982,Central Andes (15),5620,0.000744245042229901,0.000227185248738104,0.00125395584186974,0.0521527737515036,-0.0518311607803218,0.154658779994966,Archaic
1983,Central Andes (15),5590,0.000854837419786897,0.000371241840241442,0.00130829651150242,0.0743935874685114,-0.0228604858829346,0.165587026021099,Archaic
1984,Central Andes (15),5560,0.000963168375658524,0.000457858843433373,0.00142510530374663,0.0961796152450148,-0.00544126879697958,0.189077999325053,Archaic
1985,Central Andes (15),5530,0.00103650223710154,0.000533644453559457,0.00152538075554683,0.110927510059578,0.00979968789893143,0.209244015221833,Archaic
1986,Central Andes (15),5500,0.00105938313589487,0.000483966075541601,0.00164757560428711,0.115529000858325,-0.000190942338571215,0.233818157925382,Archaic
1987,Central Andes (15),5470,0.00103907789363956,0.000451187284929683,0.00165803745500587,0.111445490579814,-0.00678296063108648,0.235922101055199,Archaic
1988,Central Andes (15),5440,0.000998169237525584,0.000439188547860787,0.00165584963848723,0.103218505862217,-0.00919598114736157,0.235482117570686,Archaic
1989,Central Andes (15),5410,0.000960007504791353,0.000311023342274379,0.00161497229163582,0.0955439444900024,-0.0349707996784149,0.227261429340168,Archaic
1990,Central Andes (15),5380,0.000942697499299943,0.00031965271590708,0.00159759228092746,0.0920627949200294,-0.0332353790671667,0.223766201286453,Archaic
1991,Central Andes (15),5350,0.000961717385619726,0.000342402486609093,0.0016013377013749,0.0958878121400357,-0.0286602589416648,0.224519428591115,Archaic
1992,Central Andes (15),5320,0.00102881975334049,0.000363058360142823,0.00177022061844638,0.109382514880091,-0.0245062345362396,0.258482831689453,Archaic
1993,Central Andes (15),5290,0.00114027914359948,0.000439138994345908,0.00186729915581658,0.131797690234142,-0.00920594666684666,0.278005928246967,Archaic
1994,Central Andes (15),5260,0.00126426557315482,0.000517457200389266,0.00211897952079972,0.156732130962267,0.00654433079113511,0.328620412151461,Archaic
1995,Central Andes (15),5230,0.00135561119886028,0.000567654266104935,0.00222747484488806,0.175102303392385,0.016639272344835,0.350439495396794,Archaic
1996,Central Andes (15),5200,0.00138691638059418,0.000662255104709277,0.00221727938742777,0.181397969790928,0.0356640882982452,0.348389125605103,Archaic
1997,Central Andes (15),5170,0.00136756296713447,0.000627755461880395,0.00214051752578179,0.177505878192447,0.0287259959413373,0.332951838667682,Archaic
1998,Central Andes (15),5140,0.00133398412860686,0.000639492999051175,0.0020268838984032,0.170752965297152,0.0310864875364947,0.31009941073057,Archaic
1999,Central Andes (15),5110,0.00132602365851067,0.000639987020702404,0.00209606967207729,0.169152065339847,0.0311858383575899,0.324013099342243,Archaic
2000,Central Andes (15),5080,0.00136787598445931,0.000591998347883907,0.00216757281069818,0.177568827919778,0.0215350183258696,0.338392824431606,Archaic
2001,Central Andes (15),5050,0.00146661664161567,0.000606035434455976,0.00225503163159231,0.197426187085221,0.0243579635819114,0.355981336283727,Archaic
2002,Central Andes (15),5020,0.00161988027751805,0.000808659518044442,0.00254858999264118,0.228248455771318,0.0651069247419874,0.415017745188066,Archaic
2003,Central Andes (15),4990,0.00181859069641708,0.00098222225541307,0.00272242680860117,0.268210354665157,0.100011468755793,0.449977408108157,Archaic
2004,Central Andes (15),4960,0.0020351418259814,0.00119158109114731,0.00288081431335899,0.311760131234212,0.142114830383725,0.481830118631582,Archaic
2005,Central Andes (15),4930,0.00221234944654481,0.00128591848270874,0.00303235289868949,0.347397683887005,0.161086665501247,0.512305468938049,Archaic
2006,Central Andes (15),4900,0.00229072745858281,0.00140231206034912,0.00317458117839815,0.363159988701801,0.184494136570595,0.540908458982825,Archaic
2007,Central Andes (15),4870,0.00224889925811463,0.00140551352831197,0.00319675219484751,0.354748077905772,0.185137971653588,0.54536718803504,Archaic
2008,Central Andes (15),4840,0.00211915948147427,0.00118236168685209,0.00309986434256948,0.328656603360363,0.140260750943159,0.525882439433392,Archaic
2009,Central Andes (15),4810,0.00196230214453732,0.00100042928741287,0.00305602182197104,0.297111619085451,0.103673015925611,0.517065436353668,Archaic
2010,Central Andes (15),4780,0.00183554001571051,0.000921561264159912,0.00284690994901604,0.271618968001469,0.0878121668133496,0.47501174047386,Archaic
2011,Central Andes (15),4750,0.00176147318304776,0.000889348022830035,0.00260377807220606,0.256723668124115,0.0813338839925506,0.426116410612538,Archaic
2012,Central Andes (15),4720,0.00172505626004643,0.000837147935375671,0.00255217756480611,0.249399998821484,0.0708361223318457,0.415739228223148,Archaic
2013,Central Andes (15),4690,0.00170522821665535,0.000881743327644225,0.00261472957266761,0.24541245619716,0.0798045325784799,0.42831882534552,Archaic
2014,Central Andes (15),4660,0.00169427283162014,0.000884796221830378,0.00262204208062968,0.243209260252299,0.0804184885525883,0.429789416094912,Archaic
2015,Central Andes (15),4630,0.00168650246981807,0.000843437144086192,0.00262822539475322,0.241646592253191,0.0721009212488054,0.431032918953004,Archaic
2016,Central Andes (15),4600,0.00165959125054149,0.000795859091090212,0.00245911242764863,0.236234578983835,0.062532679412643,0.397023251364791,Archaic
2017,Central Andes (15),4570,0.00158339773396041,0.000765726352077484,0.00246841474475217,0.220911589767421,0.0564727985241983,0.398894005085857,Archaic
2018,Central Andes (15),4540,0.00144838321020282,0.000643371661969752,0.00232212423245486,0.193759330829542,0.0318665107293109,0.369474074847959,Archaic
2019,Central Andes (15),4510,0.00127946655461768,0.000473838335111973,0.0021369701755293,0.159789142706651,-0.0022276938149872,0.332238444508904,Archaic
2020,Central Andes (15),4480,0.00112787473563045,0.000353181541870532,0.00186449879652374,0.129303086781324,-0.0264925240090159,0.277442758607714,Archaic
2021,Central Andes (15),4450,0.0010435413635545,0.00039025392663632,0.00171994551737179,0.112343122090254,-0.0190370372762508,0.248372196740606,Archaic
2022,Central Andes (15),4420,0.00104559865989376,0.000331173854515014,0.00178722163134881,0.112756857156385,-0.030918406566464,0.261901840931463,Archaic
2023,Central Andes (15),4390,0.0011096211702182,0.000394099995673295,0.00184879984442352,0.125632181453371,-0.0182635689153773,0.274285601876606,Archaic
2024,Central Andes (15),4360,0.00118914055629445,0.000501671776320705,0.00191426469159881,0.14162402367325,0.00336978401035084,0.287450989068754,Archaic
2025,Central Andes (15),4330,0.00124471587292381,0.00061451149446873,0.00196864215117518,0.152800564875471,0.0260625518723719,0.298386633780968,Archaic
2026,Central Andes (15),4300,0.00126430618108637,0.000630213894363676,0.00192140458517881,0.156740297469407,0.0292204019764034,0.288886865994269,Archaic
2027,Central Andes (15),4270,0.00126450991402223,0.00053449451151456,0.00194259045561406,0.156781269427644,0.00997063983111466,0.293147476066968,Archaic
2028,Central Andes (15),4240,0.00127470541569028,0.000565443816501295,0.00198031399592554,0.158831648109787,0.016194737206416,0.300733914222539,Archaic
2029,Central Andes (15),4210,0.00131630617730065,0.000671517258425018,0.00208074636038415,0.167197819539506,0.0375267649126793,0.320931486229087,Archaic
2030,Central Andes (15),4180,0.00139922243443675,0.00072360224320171,0.00221626680240975,0.183872793618303,0.0480013787103128,0.348185488471551,Archaic
2031,Central Andes (15),4150,0.00153323229034329,0.000703594126844258,0.00233243873717858,0.210823007614059,0.0439776222945058,0.371548385783405,Archaic
2032,Central Andes (15),4120,0.00172891695439331,0.000798310792925055,0.0025202686304027,0.250176408422977,0.0630257318725224,0.409322143414488,Archaic
2033,Central Andes (15),4090,0.00197863949316315,0.00108415572042444,0.00287701945565125,0.300397161321213,0.120510921402778,0.481066949186953,Archaic
2034,Central Andes (15),4060,0.00223797140562118,0.00124472113817965,0.00318074413701262,0.352550418925988,0.152801623751109,0.542147868221671,Archaic
2035,Central Andes (15),4030,0.00245077784952822,0.00152895113809381,0.00344214918147445,0.395347115961243,0.209962041318025,0.594718045543027,Archaic
2036,Central Andes (15),4000,0.00259302904877897,0.00168847402789261,0.00364394677439995,0.423954715268223,0.242043084821998,0.635300794299681,Archaic
2037,Central Andes (15),3970,0.00266917511162896,0.00175775849288919,0.00353962031299165,0.439268161244709,0.255976620871328,0.614320095220843,Archaic
2038,Central Andes (15),3940,0.00267918536832743,0.00166605624500459,0.00358298356399044,0.441281286013416,0.23753472950697,0.62304071420863,Archaic
2039,Central Andes (15),3910,0.00261045759229137,0.00156869358871863,0.00372097359688899,0.427459703570137,0.217954494871602,0.650791366507598,Archaic
2040,Central Andes (15),3880,0.00246323972629229,0.00154206384306641,0.00359178193815119,0.397853276745526,0.212599087695577,0.624810121875274,Archaic
2041,Central Andes (15),3850,0.00226702599032463,0.00144488258843002,0.00330365655579663,0.358393476289334,0.193055334058134,0.566866318715903,Archaic
2042,Central Andes (15),3820,0.00206878739739664,0.00115809616053353,0.00304066210651001,0.318526464527506,0.135380802952908,0.513976502216783,Archaic
2043,Central Andes (15),3790,0.00191009542738217,0.000921816288656832,0.0029045614763971,0.286612524150759,0.087863453822948,0.486605820547981,Archaic
2044,Central Andes (15),3760,0.00180406182500858,0.000933291213205443,0.00286002238280867,0.265288508425364,0.0901711323894102,0.47764873231544,Archaic
2045,Central Andes (15),3730,0.00173770033349185,0.000805083991580077,0.00263970561398793,0.251942800489517,0.0643878641720743,0.433341662313713,Archaic
2046,Central Andes (15),3700,0.00169888700227182,0.000817507837233176,0.00254994158265235,0.244137198616492,0.0668863766638329,0.415289558330385,Archaic
2047,Central Andes (15),3670,0.00169062630257307,0.000864709657302385,0.00260147544037622,0.242475920622199,0.076378955722656,0.425653337056135,Archaic
2048,Central Andes (15),3640,0.00171529598069303,0.000944421420090037,0.00263251145219581,0.247437146048804,0.0924094860935291,0.431894871713827,Archaic
2049,Central Andes (15),3610,0.00176193426837553,0.000962333493607956,0.00257906515107942,0.256816395246084,0.09601171528145,0.421146488748824,Archaic
2050,Central Andes (15),3580,0.00181409546740666,0.00103683943173415,0.00252292023493381,0.267306336203446,0.110995321993599,0.409855397547643,Archaic
2051,Central Andes (15),3550,0.00186948309747199,0.00111244672767038,0.00262161605132864,0.278445132472425,0.126200418598903,0.429703738957556,Archaic
2052,Central Andes (15),3520,0.00195594390564301,0.00130684586290371,0.00270456994175138,0.29583293776997,0.165295291581842,0.446386281323936,Archaic
2053,Central Andes (15),3490,0.00211887842431039,0.00138486040671314,0.00285648312760245,0.328600081019821,0.180984500679355,0.476936966120721,Archaic
2054,Central Andes (15),3460,0.0023849906603747,0.0016452613242587,0.00320065660045568,0.382116903796079,0.233352741843933,0.546152388242552,Archaic
2055,Central Andes (15),3430,0.00274726782766774,0.00199598715910459,0.00367847843323927,0.454973091262861,0.303885884641495,0.642245325275053,Early Formative
2056,Central Andes (15),3400,0.00318687745569953,0.00222188121455638,0.00410666429460897,0.54338131668707,0.349314581610175,0.728356160301383,Early Formative
2057,Central Andes (15),3370,0.00367851233319717,0.00258765904189694,0.0047752988952282,0.642252142767049,0.422874773545652,0.862822729567915,Early Formative
2058,Central Andes (15),3340,0.004162074058784,0.00307812481769081,0.00533040313918441,0.739499407877239,0.521510486014869,0.974457639279372,Early Formative
2059,Central Andes (15),3310,0.00455594131374872,0.00335395513121044,0.00584315375553755,0.818708558095436,0.576981674500102,1.07757497153596,Early Formative
2060,Central Andes (15),3280,0.00481301386306558,0.00372416718574936,0.00608692171269578,0.870407443745724,0.651433617054165,1.12659822110429,Early Formative
2061,Central Andes (15),3250,0.00494809559178211,0.00380290994569209,0.00621399947964471,0.897573218018073,0.667269274937069,1.15215434897421,Early Formative
2062,Central Andes (15),3220,0.00500895216425338,0.00382336909680419,0.00647623584403943,0.909811852557705,0.671383737242192,1.20489170989515,Early Formative
2063,Central Andes (15),3190,0.00503753841149435,0.0036849180485848,0.00636593678590553,0.91556072434977,0.643540371900083,1.18270988453514,Early Formative
2064,Central Andes (15),3160,0.00506491588666222,0.00370702434865059,0.00642922425685315,0.921066504573517,0.647986086085784,1.19543738785011,Early Formative
2065,Central Andes (15),3130,0.00510485874898941,0.00388132924860612,0.00645345988625172,0.929099262164657,0.683039883603381,1.20031132338414,Early Formative
2066,Central Andes (15),3100,0.00514707695887965,0.00386589377729022,0.00641175441957848,0.937589606276759,0.679935714493767,1.19192409511624,Early Formative
2067,Central Andes (15),3070,0.00516779164826844,0.00372599761135153,0.00644936180287805,0.941755458915781,0.651801727006587,1.19948717337558,Early Formative
2068,Central Andes (15),3040,0.00514430439461995,0.00384046018694387,0.00641814538769424,0.937032026391231,0.674820861575841,1.19320935848134,Early Formative
2069,Central Andes (15),3010,0.00506842911455466,0.00392120493948428,0.00651617159142577,0.921773036513848,0.691059132599101,1.21292303662751,Early Formative
2070,Central Andes (15),2980,0.00496566041943725,0.0035913384153807,0.0064447482306266,0.901105613907183,0.624720926692607,1.19855935535338,Early Formative
2071,Central Andes (15),2950,0.00488608242292861,0.00344105879295169,0.00642750843293989,0.88510198476548,0.594498761641644,1.19509232500881,Early Formative
2072,Central Andes (15),2920,0.00486430769667359,0.00364450842315632,0.00620706457373404,0.880722952131634,0.635413745351471,1.15075969634162,Early Formative
2073,Central Andes (15),2890,0.0049011516853119,0.00376488059613467,0.00608327152024298,0.888132506985211,0.659621336643584,1.12586414474056,Early Formative
2074,Central Andes (15),2860,0.00498570812679095,0.00386136267615651,0.00622029680499362,0.905137332318128,0.679024481925357,1.15342078019754,Early Formative
2075,Central Andes (15),2830,0.00510709571169675,0.00390281298451012,0.00637070951155658,0.929549129252831,0.687360396271082,1.18366970929406,Early Formative
2076,Central Andes (15),2800,0.00524658293083937,0.00395729490060797,0.00667178008791542,0.957600875000459,0.698317047838262,1.2442168713353,Early Formative
2077,Central Andes (15),2770,0.00537495555040057,0.0040187528645839,0.00669898078953993,0.98341740576953,0.710676625943098,1.24968710130202,Early Formative
2078,Central Andes (15),2740,0.00545512032687122,0.00418293799120172,0.00692952262624068,0.999539040004496,0.743695274215927,1.29605049593467,Early Formative
2079,Central Andes (15),2710,0.00545741244902601,0.00406872490635015,0.00694212229803718,1,0.720726313783554,1.29858436815545,Early Formative
2080,Central Andes (15),2680,0.00539503038403398,0.00392259288540234,0.00699955369836338,0.987454579443733,0.691338257140003,1.31013417931222,Early Formative
2081,Central Andes (15),2650,0.00533030066256404,0.0035804955782601,0.00692014120878472,0.97443703059481,0.622540364832105,1.29416383464165,Early Formative
2082,Central Andes (15),2620,0.00531604051814812,0.00372264565676658,0.00689901012810518,0.971569227021559,0.651127628129625,1.28991424312898,Early Formative
2083,Central Andes (15),2590,0.00535539943976565,0.00390271794712898,0.00695642304097549,0.979484550510709,0.687341283663716,1.3014603363436,Early Formative
2084,Central Andes (15),2560,0.00541366578058873,0.00399259131403868,0.00693611942878283,0.991202273384965,0.705415375709787,1.2973771538808,Early Formative
2085,Central Andes (15),2530,0.00545193011131134,0.00404753661765472,0.00686186750067318,0.9988974678496,0.71646521738372,1.28244463015995,Early Formative
2086,Central Andes (15),2500,0.00545197332542631,0.00404238034511121,0.00696153358185082,0.998906158476408,0.71542825896355,1.30248809784138,Early Formative
2087,Central Andes (15),2470,0.00542057008221827,0.00377513134776665,0.00705611054473412,0.992590771306618,0.661682826436483,1.32150811223906,Early Formative
2088,Central Andes (15),2440,0.00536941181007166,0.00368723347821111,0.00692175256155824,0.982302525172201,0.644006019172809,1.29448788768816,Late Formative
2089,Central Andes (15),2410,0.00529558506262904,0.00377565861383603,0.00700161719846737,0.967455507923136,0.66178886291646,1.31054916199395,Late Formative
2090,Central Andes (15),2380,0.00517957240460214,0.00349291710536049,0.0067571510894635,0.94412464215292,0.604927790218846,1.26138550975513,Late Formative
2091,Central Andes (15),2350,0.00501752747753312,0.00326705819650611,0.00651275859225788,0.911536401296349,0.559506161449105,1.21223666130594,Late Formative
2092,Central Andes (15),2320,0.00485674134744912,0.00316345505253334,0.00634400615907825,0.879201312328452,0.53867092599712,1.17829949932834,Late Formative
2093,Central Andes (15),2290,0.00475532009906804,0.00334895443514989,0.00611360719253218,0.858804869625813,0.57597600347652,1.13196483677077,Late Formative
2094,Central Andes (15),2260,0.00471346036057953,0.00339699654800931,0.00599258645605118,0.850386616338095,0.585637570632241,1.1076268153318,Late Formative
2095,Central Andes (15),2230,0.00469678592831893,0.00341732528148684,0.00590490213712093,0.847033284490665,0.589725805141381,1.08999295442466,Late Formative
2096,Central Andes (15),2200,0.00471212440044437,0.0035273266694055,0.00589376064758165,0.850117946460878,0.611847767173081,1.08775233170863,Late Formative
2097,Central Andes (15),2170,0.00481111484691799,0.00364607846894168,0.00613716746383461,0.870025539808788,0.635729491306216,1.13670295359884,Late Formative
2098,Central Andes (15),2140,0.00501249383064604,0.00372807649933843,0.0064190631910546,0.910524103656984,0.652219804287106,1.19339393443511,Late Formative
2099,Central Andes (15),2110,0.00525542614894061,0.00395074547451426,0.00669477585672849,0.959379301061939,0.696999917590036,1.24884146320817,Late Formative
2100,Central Andes (15),2080,0.00543373628965824,0.00420357591566842,0.00669059681897898,0.995238577362518,0.747845688952539,1.24800103277203,Late Formative
2101,Central Andes (15),2050,0.00545343929723412,0.00440233722353877,0.0065436345530543,0.999200974508146,0.787817821934444,1.21844600870923,Late Formative
2102,Central Andes (15),2020,0.00527903138260677,0.00415458262930058,0.00645417808014324,0.9641264601005,0.737992834899107,1.20045575663448,Late Formative
2103,Central Andes (15),1990,0.00494540078734873,0.00384593632941172,0.00612625423166398,0.897031276116375,0.675922147823643,1.13450823485675,Late Formative
2104,Central Andes (15),1960,0.00453157945553601,0.0033981258596538,0.00558023533465588,0.813809237163216,0.58586468221505,1.02470044482109,Late Formative
2105,Central Andes (15),1930,0.00410544547147323,0.00309887953817968,0.00515716043829093,0.72811104740197,0.525684389156646,0.939617456587598,Late Formative
2106,Central Andes (15),1900,0.00371107138451603,0.00274243321871846,0.00469789185250457,0.648799970123523,0.454000821388475,0.847255692710303,Late Formative
2107,Central Andes (15),1870,0.00339064276250602,0.00252092448125166,0.00437257442366112,0.584359784921344,0.409454039091931,0.781832338102755,Late Formative
2108,Central Andes (15),1840,0.00318756668570289,0.00228546324762261,0.00419237598404423,0.543519925119691,0.362101323195921,0.745593313170415,Late Formative
2109,Central Andes (15),1810,0.00311763352876321,0.00223292164796402,0.0040654508145567,0.529455933093332,0.351534881310738,0.720067873597358,Late Formative
2110,Central Andes (15),1780,0.00314496281534201,0.00217727944364123,0.00401539064205853,0.534952022292648,0.34034488857811,0.710000462119571,Late Formative
2111,Central Andes (15),1750,0.0032122427726594,0.00228512873021097,0.00426473182857073,0.548482439403114,0.362034049667658,0.760144522711247,Late Formative
2112,Central Andes (15),1720,0.00327948723905528,0.00231673343658486,0.00430589212120658,0.562005719068928,0.368389952330842,0.768422113095626,Late Formative
2113,Central Andes (15),1690,0.00333893643070549,0.00229261550505377,0.00428017592550359,0.573961320588007,0.363539686568665,0.763250426485983,Late Formative
2114,Central Andes (15),1660,0.00339967619372117,0.00237910799360859,0.0044509951406949,0.586176464020932,0.380933862988073,0.79760323115733,Late Formative
2115,Central Andes (15),1630,0.00346847624732539,0.002521720881245,0.00448341764907143,0.600012581931888,0.409614200074879,0.804123598880403,Late Formative
2116,Central Andes (15),1600,0.00355509792523713,0.00261929718746519,0.00460906191273773,0.61743273913302,0.429237401038422,0.829391440340566,Late Formative
2117,Central Andes (15),1570,0.00367466882081526,0.00266399821798794,0.00469638829581377,0.641479188565381,0.438227055793809,0.846953318125256,Late Formative
2118,Central Andes (15),1540,0.00381697194347914,0.00278314160587857,0.00480213061140218,0.670097229993098,0.46218753077612,0.868218754269759,Late Formative
2119,Central Andes (15),1510,0.00393446314898813,0.00294664008894976,0.00494455245349255,0.693725440841222,0.495068090768834,0.896860670911188,Late Formative
2120,SE Australia (32),4990,0.00136714142834284,0.000830088304268612,0.00189985452468,0,-0.0655900426536658,0.0650599971299883,HG
2121,SE Australia (32),4960,0.0014161531583052,0.000886494818217475,0.00194816928532518,0.00598577927333041,-0.0587011419285689,0.0709606558720483,HG
2122,SE Australia (32),4930,0.00146230472617938,0.000968294339040798,0.00193042922186197,0.0116222483109504,-0.0487110053492504,0.0687940703573719,HG
2123,SE Australia (32),4900,0.00153626860268048,0.00104228949004274,0.00201169021257549,0.0206554213753472,-0.0396740127449378,0.0787184365104727,HG
2124,SE Australia (32),4870,0.00167800679320791,0.00120617056090495,0.00223006500183971,0.0379658391824732,-0.0196592954923195,0.105388445677658,HG
2125,SE Australia (32),4840,0.00190444146584091,0.00132595548824713,0.0025596789343372,0.0656201980727024,-0.00503001927838289,0.14564403850941,HG
2126,SE Australia (32),4810,0.00218207198988054,0.00147033986527663,0.00286936098813535,0.0995270819496167,0.0126035760278778,0.183465360473991,HG
2127,SE Australia (32),4780,0.00243869989428447,0.00167968539862202,0.00314937699125126,0.130868925877981,0.0381708464634573,0.217663581776104,HG
2128,SE Australia (32),4750,0.00261397753171357,0.00187879795568768,0.00338383232173628,0.152275500385905,0.0624883683721688,0.246297499795668,HG
2129,SE Australia (32),4720,0.00270292600312082,0.00201942321957094,0.00343887529068219,0.163138734900436,0.0796628649774831,0.253019871417973,HG
2130,SE Australia (32),4690,0.00273860726407812,0.00204604160334812,0.0034320391533247,0.167496470333332,0.0829137555301191,0.25218497721335,HG
2131,SE Australia (32),4660,0.0027511017137811,0.00205222965929278,0.00341273333444694,0.169022411533963,0.0836694998599812,0.249827166734472,HG
2132,SE Australia (32),4630,0.00276129516264877,0.00211926908662901,0.00338121588073667,0.170267332596792,0.0918569932407156,0.245977955100605,HG
2133,SE Australia (32),4600,0.00277725535525157,0.00207981975243601,0.00352392966933097,0.172216543329684,0.087039064815408,0.263407522235703,HG
2134,SE Australia (32),4570,0.00278245599277867,0.002010001096856,0.00357648882955457,0.172851694717764,0.0785121456108912,0.269826547479899,HG
2135,SE Australia (32),4540,0.00275194115891482,0.00192625311900023,0.00352814190679741,0.169124932568955,0.0682840449007657,0.263921960794398,HG
2136,SE Australia (32),4510,0.00268557978554217,0.00193043590697766,0.00341251083714979,0.161020249596352,0.0687948868073727,0.249799993245377,HG
2137,SE Australia (32),4480,0.0026076530136461,0.00199034087415755,0.00328697591169813,0.151503090001878,0.0761110519619241,0.234468472496675,HG
2138,SE Australia (32),4450,0.00253447774363863,0.00188170212313135,0.00319792881655587,0.142566229073535,0.0628430529610199,0.223593193112287,HG
