,LabID,Age,Error,Material,Taxa,d13C,Method,Longitude,Latitude,LocAccuracy,Period,SiteID,SiteName,Country,Province,Continent,Source,Reference,calib
47507,Beta-370072,180,30,CHARCOAL,NA,NA,NA,-116.7357302,33.03555017,1,NA,CA-SDI-7074,NA,USA,California,North America,UWyo2021,Laylander et al 2014-A Regional Synthesis of Prehistoric Archaeolgoical Landscape,intcal20
47508,Beta-370073,320,30,CHARCOAL,NA,NA,NA,-116.7357302,33.03555017,1,NA,CA-SDI-7074,NA,USA,California,North America,UWyo2021,Laylander et al 2014-A Regional Synthesis of Prehistoric Archaeolgoical Landscape,intcal20
47509,Beta-370074,1060,30,CHARCOAL,NA,NA,NA,-116.7357302,33.03555017,1,NA,CA-SDI-7074,NA,USA,California,North America,UWyo2021,Laylander et al 2014-A Regional Synthesis of Prehistoric Archaeolgoical Landscape,intcal20
47510,Beta-370075,260,30,CHARCOAL,NA,NA,NA,-116.7357302,33.03555017,1,NA,CA-SDI-7074,NA,USA,California,North America,UWyo2021,Laylander et al 2014-A Regional Synthesis of Prehistoric Archaeolgoical Landscape,intcal20
47511,Beta-370076,1260,30,CHARCOAL,NA,NA,NA,-116.7357302,33.03555017,1,NA,CA-SDI-7074,NA,USA,California,North America,UWyo2021,Laylander et al 2014-A Regional Synthesis of Prehistoric Archaeolgoical Landscape,intcal20
47512,Beta-370077,5570,30,CHARCOAL,NA,NA,NA,-116.7357302,33.03555017,1,NA,CA-SDI-7074,NA,USA,California,North America,UWyo2021,Laylander et al 2014-A Regional Synthesis of Prehistoric Archaeolgoical Landscape,intcal20
47516,Beta-370211,1990,30,CHARCOAL,NA,NA,NA,-120.0183356,34.67161852,1,NA,CA-SBA-585,Blue Moon 1,USA,California,North America,UWyo2021,Far Western et al. 2014,intcal20
47517,Beta-370212,2130,30,CHARCOAL,NA,NA,NA,-120.0183356,34.67161852,1,NA,CA-SBA-585,Blue Moon 1,USA,California,North America,UWyo2021,Far Western et al. 2014,intcal20
47518,Beta-370213,1140,30,CHARCOAL,NA,NA,NA,-120.0183356,34.67161852,1,NA,CA-SBA-586,Blue Moon 2,USA,California,North America,UWyo2021,Far Western et al. 2014,intcal20
47519,Beta-370214,6590,40,CHARCOAL,NA,NA,NA,-120.0183356,34.67161852,1,NA,CA-SBA-586,Blue Moon 2,USA,California,North America,UWyo2021,Far Western et al. 2014,intcal20
47520,Beta-370215,1040,30,CHARCOAL,NA,NA,NA,-120.0183356,34.67161852,1,NA,CA-SBA-586,Blue Moon 2,USA,California,North America,UWyo2021,Far Western et al. 2014,intcal20
47521,Beta-370216,1580,30,CHARCOAL,NA,NA,NA,-120.0183356,34.67161852,1,NA,CA-SBA-586,Blue Moon 2,USA,California,North America,UWyo2021,Far Western et al. 2014,intcal20
47829,Beta-379474,820,30,CHARCOAL,NA,-23.5,AMS,-116.1784911,34.84146144,1,NA,CA-SBR-17040,NA,USA,California,North America,UWyo2021,Potter et al 2014-Phase II Testing and Evaluation of Cultural Resources in the Phase 1 Area of Tapestry Project,intcal20
47830,Beta-379475,690,630,CHARCOAL,NA,-25.8,AMS,-116.1784911,34.84146144,1,NA,CA-SBR-17040,NA,USA,California,North America,UWyo2021,Potter et al 2014-Phase II Testing and Evaluation of Cultural Resources in the Phase 1 Area of Tapestry Project,intcal20
48227,Beta-390513,4530,30,CHARCOAL,NA,-22.5,AMS,-116.7357302,33.03555017,1,NA,CA-SDI-21492,NA,USA,California,North America,UWyo2021,Comeau and Hale 2015-Cultural Resource Report for the Jacumba Solar�,intcal20
48228,Beta-390514,140,30,CHARCOAL,NA,-20.9,AMS,-116.7357302,33.03555017,1,NA,CA-SDI-21492,NA,USA,California,North America,UWyo2021,Comeau and Hale 2015-Cultural Resource Report for the Jacumba Solar�,intcal20
48229,Beta-390515,4610,30,CHARCOAL,NA,-20,AMS,-116.7357302,33.03555017,1,NA,CA-SDI-21492,NA,USA,California,North America,UWyo2021,Comeau and Hale 2015-Cultural Resource Report for the Jacumba Solar�,intcal20
48230,Beta-390516,4530,30,CHARCOAL,NA,-21.5,AMS,-116.7357302,33.03555017,1,NA,CA-SDI-21492,NA,USA,California,North America,UWyo2021,Comeau and Hale 2015-Cultural Resource Report for the Jacumba Solar�,intcal20
48231,Beta-390517,4820,30,CHARCOAL,NA,-19.7,AMS,-116.7357302,33.03555017,1,NA,CA-SDI-21492,NA,USA,California,North America,UWyo2021,Comeau and Hale 2015-Cultural Resource Report for the Jacumba Solar�,intcal20
48232,Beta-390518,4540,30,CHARCOAL,NA,-23,AMS,-116.7357302,33.03555017,1,NA,CA-SDI-21492,NA,USA,California,North America,UWyo2021,Comeau and Hale 2015-Cultural Resource Report for the Jacumba Solar�,intcal20
48655,Beta-404175,570,30,CHARCOAL,NA,NA,NA,-116.1784911,34.84146144,1,NA,CA-SBR-3624,NA,USA,California,North America,UWyo2021,NA,intcal20
48657,Beta-404177,530,30,CHARCOAL,NA,NA,NA,-116.1784911,34.84146144,1,NA,CA-SBR-17208,NA,USA,California,North America,UWyo2021,NA,intcal20
48659,Beta-404179,510,30,CHARCOAL,NA,NA,NA,-116.1784911,34.84146144,1,NA,CA-SBR-9687,NA,USA,California,North America,UWyo2021,NA,intcal20
48660,Beta-404180,580,30,CHARCOAL,NA,NA,NA,-116.1784911,34.84146144,1,NA,CA-SBR-9687,NA,USA,California,North America,UWyo2021,NA,intcal20
48661,Beta-404181,2130,30,CHARCOAL,NA,NA,NA,-116.1784911,34.84146144,1,NA,CA-SBR-9687,NA,USA,California,North America,UWyo2021,NA,intcal20
48694,Beta-405301,1990,30,CHARCOAL,NA,NA,NA,-116.1784911,34.84146144,1,NA,CA-SBR-9687,NA,USA,California,North America,UWyo2021,NA,intcal20
48768,Beta-408447,460,30,CHARCOAL,NA,NA,NA,-116.1784911,34.84146144,1,NA,CA-SBR-1813,NA,USA,California,North America,UWyo2021,NA,intcal20
48818,Beta-41038,740,80,CHARCOAL,NA,-25,RADIOMETRIC,-116.1784911,34.84146144,1,NA,CA-SBR-113,NA,USA,California,North America,UWyo2021,Milburn et al. 2009 Spatial and Temporal Distributions�,intcal20
48819,Beta-41039,3060,100,CHARCOAL,NA,-25,RADIOMETRIC,-116.1784911,34.84146144,1,NA,CA-SBR-113,NA,USA,California,North America,UWyo2021,Milburn et al. 2009 Spatial and Temporal Distributions�,intcal20
48822,Beta-41041,70,60,CHARCOAL,NA,-25,RADIOMETRIC,-116.1784911,34.84146144,1,NA,CA-SBR-3773,NA,USA,California,North America,UWyo2021,Milburn et al. 2009 Spatial and Temporal Distributions�,intcal20
49005,Beta-416506,570,30,CHARCOAL,NA,-21.6,NA,-116.1784911,34.84146144,1,NA,CA-SBR-11755,NA,USA,California,North America,UWyo2021,NA,intcal20
49007,Beta-416804,2990,30,CHARCOAL,NA,-21.8,NA,-116.1784911,34.84146144,1,NA,CA-SBR-11728,NA,USA,California,North America,UWyo2021,NA,intcal20
49008,Beta-416805,3970,30,CHARCOAL,NA,-26.2,NA,-116.1784911,34.84146144,1,NA,CA-SBR-11728,NA,USA,California,North America,UWyo2021,NA,intcal20
49009,Beta-416807,820,30,CHARCOAL,NA,-22.4,NA,-116.1784911,34.84146144,1,NA,CA-SBR-11753,NA,USA,California,North America,UWyo2021,NA,intcal20
49138,Beta-419327,330,30,CHARCOAL,NA,-10.4,NA,-116.1784911,34.84146144,1,NA,CA-SBR-1813,NA,USA,California,North America,UWyo2021,NA,intcal20
50370,Beta-47274,5105,60,CHARCOAL,NA,NA,NA,-118.22564,34.3205641,1,NA,CA-SCAI-17,Little Harbor,USA,California,North America,UWyo2021,Raab et al. 1994 Advances in Southern Channel�,intcal20
50373,Beta-47278,6880,190,CHARCOAL,NA,-24.1,NA,-118.22564,34.3205641,1,NA,CA-SCAI-17,Little Harbor,USA,California,North America,UWyo2021,Raab et al. 1994 Advances in Southern Channel�,intcal20
50943,Beta-51115,1390,70,CHARCOAL,NA,-25.2,NA,-118.22564,34.3205641,1,NA,CA-SCLI-�,C3-68,USA,California,North America,UWyo2021,NA,intcal20
50946,Beta-51121,1500,60,CHARCOAL,NA,-24.8,NA,-118.22564,34.3205641,1,NA,CA-SCLI-�,P14-B,USA,California,North America,UWyo2021,NA,intcal20
50947,Beta-51132,1650,80,CHARCOAL,NA,-20.1,NA,-118.22564,34.3205641,1,NA,CA-SCLI-�,P3-3/4-C,USA,California,North America,UWyo2021,NA,intcal20
50948,Beta-51137,670,60,CHARCOAL,NA,-24.8,NA,-118.22564,34.3205641,1,NA,CA-SCLI-�,P3-3/4-C,USA,California,North America,UWyo2021,NA,intcal20
50949,Beta-51139,1100,70,CHARCOAL,NA,-24,NA,-118.22564,34.3205641,1,NA,CA-SCLI-�,P3-3/4-D,USA,California,North America,UWyo2021,NA,intcal20
50951,Beta-51141,520,70,CHARCOAL,NA,-23.1,NA,-118.22564,34.3205641,1,NA,CA-SCLI-�,P4-2,USA,California,North America,UWyo2021,NA,intcal20
50961,Beta-51146,340,60,CHARCOAL,NA,-23.9,NA,-118.22564,34.3205641,1,NA,CA-SCLI-�,P4-B,USA,California,North America,UWyo2021,NA,intcal20
51761,Beta-58100,240,50,CHARCOAL,NA,-25.5,RADIOMETRIC,-118.22564,34.3205641,1,NA,CA-LAN-1834,NA,USA,California,North America,UWyo2021,Milburn et al. 2009 Spatial and Temporal Distributions�,intcal20
51762,Beta-58101,1780,60,CHARCOAL,NA,-21.1,RADIOMETRIC,-118.22564,34.3205641,1,NA,CA-LAN-2116,NA,USA,California,North America,UWyo2021,Milburn et al. 2009 Spatial and Temporal Distributions�,intcal20
52259,Beta-63483,140,60,CHARCOAL,NA,-25.1,NA,-118.22564,34.3205641,1,NA,CA-LAN-�,NA,USA,California,North America,UWyo2021,Boxt 2020 personal communication,intcal20
52260,Beta-63484,1150,80,CHARCOAL,NA,-25.5,NA,-118.22564,34.3205641,1,NA,CA-LAN-�,NA,USA,California,North America,UWyo2021,Boxt 2020 personal communication,intcal20
52273,Beta-63601,810,110,CHARCOAL,Wood charcoal,-26.9,NA,-118.22564,34.3205641,1,NA,CA-LAN-705,NA,USA,California,North America,UWyo2021,Boxt 2020 personal communication,intcal20
52274,Beta-63602,730,60,CHARCOAL,Wood charcoal,-25,NA,-118.22564,34.3205641,1,NA,CA-LAN-705,NA,USA,California,North America,UWyo2021,Boxt 2020 personal communication,intcal20
52350,Beta-64177/CAMS-7890,3670,70,CHARCOAL,NA,NA,AMS,-118.7300953,35.34288817,1,NA,CA-KER-526,NA,USA,California,North America,UWyo2021,Byrd et al. 1994,intcal20
52351,Beta-64178/CAMS-7891,3770,70,CHARCOAL,NA,NA,AMS,-118.7300953,35.34288817,1,NA,CA-KER-526,NA,USA,California,North America,UWyo2021,Byrd et al. 1994,intcal20
52639,Beta-66816,450,70,CHARCOAL,NA,-24.8,NA,-118.22564,34.3205641,1,NA,CA-SCLI-1215,Nursery,USA,California,North America,UWyo2021,Raab et al. 1994 Advances in Southern Channel�,intcal20
53167,Beta-71126,580,50,CHARCOAL,NA,NA,NA,-116.7357302,33.03555017,1,NA,CA-SDI-1074,NA,USA,California,North America,UWyo2021,NA,intcal20
53168,Beta-71127/CAMS-12058,610,60,CHARCOAL,NA,NA,AMS,-116.7357302,33.03555017,1,NA,CA-SDI-1074,NA,USA,California,North America,UWyo2021,NA,intcal20
53169,Beta-71128/CAMS-12059,470,60,CHARCOAL,NA,NA,AMS,-116.7357302,33.03555017,1,NA,CA-SDI-4411,NA,USA,California,North America,UWyo2021,NA,intcal20
53170,Beta-71130,2490,70,CHARCOAL,NA,NA,NA,-116.7357302,33.03555017,1,NA,CA-SDI-13325,NA,USA,California,North America,UWyo2021,NA,intcal20
53171,Beta-71131,3720,70,CHARCOAL,NA,NA,NA,-116.7357302,33.03555017,1,NA,CA-SDI-13325,NA,USA,California,North America,UWyo2021,NA,intcal20
53330,Beta-71853,4510,60,CHARCOAL,NA,NA,NA,-118.22564,34.3205641,1,NA,CA-SCLI-1215,Nursery,USA,California,North America,UWyo2021,NA,intcal20
53763,Beta-73642,1970,70,CHARCOAL,NA,-21.9,RADIOMETRIC,-118.22564,34.3205641,1,NA,CA-LAN-1254,NA,USA,California,North America,UWyo2021,Milburn et al. 2009 Spatial and Temporal Distributions�,intcal20
53866,Beta-74108,7170,140,CHARCOAL,NA,NA,NA,-118.7300953,35.34288817,1,NA,CA-KER-3939,NA,USA,California,North America,UWyo2021,Gardner et al. 2002,intcal20
53939,Beta-74588,390,60,CHARCOAL,NA,-22.3,RADIOMETRIC,-118.22564,34.3205641,1,NA,CA-LAN-2129,NA,USA,California,North America,UWyo2021,Milburn et al. 2009 Spatial and Temporal Distributions�,intcal20
53940,Beta-74589,1240,50,CHARCOAL,NA,-23.2,RADIOMETRIC,-118.22564,34.3205641,1,NA,CA-LAN-2129,NA,USA,California,North America,UWyo2021,Milburn et al. 2009 Spatial and Temporal Distributions�,intcal20
54179,Beta-75555,5500,160,CHARCOAL,NA,-23.4,NA,-118.22564,34.3205641,1,NA,CA-SCLI-43,Eel Point,USA,California,North America,UWyo2021,NA,intcal20
54375,Beta-76020,840,60,CHARCOAL,NA,-22.4,RADIOMETRIC,-118.22564,34.3205641,1,NA,CA-LAN-1977,NA,USA,California,North America,UWyo2021,Milburn et al. 2009 Spatial and Temporal Distributions�,intcal20
54376,Beta-76021,8110,300,CHARCOAL,NA,-25.3,NA,-118.22564,34.3205641,1,NA,CA-SCLI-43,Eel Point,USA,California,North America,UWyo2021,Cassiday et al. 2004; Porcasi et al. 2000; Jones Klar 2007,intcal20
54399,Beta-76132,2020,90,CHARCOAL,NA,-23.6,NA,-118.22564,34.3205641,1,NA,CA-SCLI-43,Eel Point,USA,California,North America,UWyo2021,NA,intcal20
54400,Beta-76133,2540,60,CHARCOAL,NA,-24.7,NA,-118.22564,34.3205641,1,NA,CA-SCLI-43,Eel Point,USA,California,North America,UWyo2021,NA,intcal20
54404,Beta-76137,4000,100,CHARCOAL,NA,-25,NA,-118.22564,34.3205641,1,NA,CA-SCLI-43,Eel Point,USA,California,North America,UWyo2021,NA,intcal20
54405,Beta-76138,4090,90,CHARCOAL,NA,-25.1,NA,-118.22564,34.3205641,1,NA,CA-SCLI-43,Eel Point,USA,California,North America,UWyo2021,NA,intcal20
54407,Beta-76140,4860,190,CHARCOAL,NA,-25.5,NA,-118.22564,34.3205641,1,NA,CA-SCLI-43,Eel Point,USA,California,North America,UWyo2021,NA,intcal20
54408,Beta-76141,1390,60,CHARCOAL,NA,-24.2,NA,-118.22564,34.3205641,1,NA,CA-SCLI-43,Eel Point,USA,California,North America,UWyo2021,NA,intcal20
54409,Beta-76142,1640,100,CHARCOAL,NA,-24,NA,-118.22564,34.3205641,1,NA,CA-SCLI-43,Eel Point,USA,California,North America,UWyo2021,NA,intcal20
54411,Beta-76144,1020,50,CHARCOAL,NA,-24.8,NA,-118.22564,34.3205641,1,NA,CA-SCLI-43,Eel Point,USA,California,North America,UWyo2021,NA,intcal20
54412,Beta-76145,1900,50,CHARCOAL,NA,-24.4,NA,-118.22564,34.3205641,1,NA,CA-SCLI-43,Eel Point,USA,California,North America,UWyo2021,NA,intcal20
54413,Beta-76146,2010,60,CHARCOAL,NA,-22.5,NA,-118.22564,34.3205641,1,NA,CA-SCLI-43,Eel Point,USA,California,North America,UWyo2021,NA,intcal20
54414,Beta-76147,2020,90,CHARCOAL,NA,-23.4,NA,-118.22564,34.3205641,1,NA,CA-SCLI-43,Eel Point,USA,California,North America,UWyo2021,NA,intcal20
54415,Beta-76148,2510,60,CHARCOAL,NA,-23.5,NA,-118.22564,34.3205641,1,NA,CA-SCLI-43,Eel Point,USA,California,North America,UWyo2021,NA,intcal20
54417,Beta-76150,3250,80,CHARCOAL,NA,-23.9,NA,-118.22564,34.3205641,1,NA,CA-SCLI-43,Eel Point,USA,California,North America,UWyo2021,NA,intcal20
54420,Beta-76153,2910,50,CHARCOAL,NA,-23.7,NA,-118.22564,34.3205641,1,NA,CA-SCLI-43,Eel Point,USA,California,North America,UWyo2021,NA,intcal20
54435,Beta-76218,1090,50,CHARCOAL,NA,NA,NA,-116.7357302,33.03555017,1,NA,CA-SDI-15254,Previously Locus B SDI-10726,USA,California,North America,UWyo2021,NA,intcal20
54568,Beta-76542,920,120,CHARCOAL,NA,NA,NA,-116.7357302,33.03555017,1,NA,CA-SDI-11953,NA,USA,California,North America,UWyo2021,Gallegos,intcal20
54641,Beta-76776,3200,80,CHARCOAL,NA,-13.6,NA,-118.22564,34.3205641,1,NA,CA-SCLI-�,P4-6,USA,California,North America,UWyo2021,NA,intcal20
54642,Beta-76777,320,70,CHARCOAL,NA,-26.6,NA,-118.22564,34.3205641,1,NA,CA-SCLI-�,OAF-23,USA,California,North America,UWyo2021,NA,intcal20
54643,Beta-76778,610,80,CHARCOAL,NA,-24.5,NA,-118.22564,34.3205641,1,NA,CA-SCLI-�,OAF-22A,USA,California,North America,UWyo2021,NA,intcal20
54645,Beta-76780,440,70,CHARCOAL,NA,-25.9,NA,-118.22564,34.3205641,1,NA,CA-SCLI-1414C,NA,USA,California,North America,UWyo2021,NA,intcal20
54646,Beta-76782,620,70,CHARCOAL,NA,-24.6,NA,-118.22564,34.3205641,1,NA,CA-SCLI-1432,NA,USA,California,North America,UWyo2021,NA,intcal20
54648,Beta-76785,220,60,CHARCOAL,NA,-24.9,NA,-118.22564,34.3205641,1,NA,CA-SCLI-�,OAF-79,USA,California,North America,UWyo2021,NA,intcal20
54880,Beta-77828,2340,150,CHARCOAL,NA,NA,RADIOMETRIC,-120.0183356,34.67161852,1,NA,CA-SBA-2696,NA,USA,California,North America,UWyo2021,Colton et al 1999-Hunter-Gatherer Land Use in the San Antonio Creek Drainage,intcal20
54881,Beta-77829,1500,70,CHARCOAL,NA,NA,RADIOMETRIC,-120.0183356,34.67161852,1,NA,CA-SBA-2696,NA,USA,California,North America,UWyo2021,Colton et al 1999-Hunter-Gatherer Land Use in the San Antonio Creek Drainage,intcal20
54899,Beta-77861,1220,80,CHARCOAL,NA,NA,NA,-116.7357302,33.03555017,1,NA,CA-SDI-9775,NA,USA,California,North America,UWyo2021,Kyle C.E. K. Collins and D.R. Gallegos 1995,intcal20
54926,Beta-77956,570,60,CHARCOAL,NA,-26,NA,-118.22564,34.3205641,1,NA,CA-SCLI-43,Eel Point,USA,California,North America,UWyo2021,Salls 1988 Prehistoric Fisheries of the California Bight,intcal20
54927,Beta-77957,1800,150,CHARCOAL,NA,-23.1,NA,-118.22564,34.3205641,1,NA,CA-SCLI-43,Eel Point,USA,California,North America,UWyo2021,Salls 1988 Prehistoric Fisheries of the California Bight,intcal20
55021,Beta-78489,2630,50,CHARCOAL,NA,NA,AMS,-120.0183356,34.67161852,1,NA,CA-SBA-2696,NA,USA,California,North America,UWyo2021,Colton et al 1999-Hunter-Gatherer Land Use in the San Antonio Creek Drainage,intcal20
55066,Beta-78662,3520,60,CHARCOAL,NA,-25.1,AMS,-119.0844612,34.45500084,1,NA,CA-SNI-161,NA,USA,California,North America,UWyo2021,Vellanoweth and Erlandson 1999 Middle Holocene Fishing and Maritime�,intcal20
55067,Beta-78663,4030,100,CHARCOAL,NA,-25,RADIOMETRIC,-119.0844612,34.45500084,1,NA,CA-SNI-161,NA,USA,California,North America,UWyo2021,Vellanoweth and Erlandson 1999 Middle Holocene Fishing and Maritime�,intcal20
55068,Beta-78664,3490,60,CHARCOAL,NA,-24,AMS,-119.0844612,34.45500084,1,NA,CA-SNI-161,NA,USA,California,North America,UWyo2021,Vellanoweth and Erlandson 1999 Middle Holocene Fishing and Maritime�,intcal20
55069,Beta-78665,3670,60,CHARCOAL,NA,-24,AMS,-119.0844612,34.45500084,1,NA,CA-SNI-161,NA,USA,California,North America,UWyo2021,Vellanoweth and Erlandson 1999 Middle Holocene Fishing and Maritime�,intcal20
55070,Beta-78666,4160,90,CHARCOAL,NA,-25,RADIOMETRIC,-119.0844612,34.45500084,1,NA,CA-SNI-161,NA,USA,California,North America,UWyo2021,Vellanoweth and Erlandson 1999 Middle Holocene Fishing and Maritime�,intcal20
55071,Beta-78667,4550,60,CHARCOAL,NA,-24.1,AMS,-119.0844612,34.45500084,1,NA,CA-SNI-161,NA,USA,California,North America,UWyo2021,Vellanoweth and Erlandson 1999 Middle Holocene Fishing and Maritime�,intcal20
55072,Beta-78668,2890,60,CHARCOAL,NA,-24,AMS,-119.0844612,34.45500084,1,NA,CA-SNI-161,NA,USA,California,North America,UWyo2021,Vellanoweth and Erlandson 1999 Middle Holocene Fishing and Maritime�,intcal20
55075,Beta-78671,3540,60,CHARCOAL,NA,-24.2,AMS,-119.0844612,34.45500084,1,NA,CA-SNI-161,NA,USA,California,North America,UWyo2021,Vellanoweth and Erlandson 1999 Middle Holocene Fishing and Maritime�,intcal20
55078,Beta-78674,3540,100,CHARCOAL,NA,-25,RADIOMETRIC,-119.0844612,34.45500084,1,NA,CA-SNI-161,NA,USA,California,North America,UWyo2021,Vellanoweth and Erlandson 1999 Middle Holocene Fishing and Maritime�,intcal20
55079,Beta-78675,4580,60,CHARCOAL,NA,-22.3,AMS,-119.0844612,34.45500084,1,NA,CA-SNI-161,NA,USA,California,North America,UWyo2021,Vellanoweth and Erlandson 1999 Middle Holocene Fishing and Maritime�,intcal20
55082,Beta-78678,4560,40,CHARCOAL,NA,-23,AMS,-119.0844612,34.45500084,1,NA,CA-SNI-161,NA,USA,California,North America,UWyo2021,Vellanoweth and Erlandson 1999 Middle Holocene Fishing and Maritime�,intcal20
55084,Beta-78680,4570,60,CHARCOAL,NA,-23.7,AMS,-119.0844612,34.45500084,1,NA,CA-SNI-161,NA,USA,California,North America,UWyo2021,Vellanoweth and Erlandson 1999 Middle Holocene Fishing and Maritime�,intcal20
55225,Beta-79333,5720,60,CHARCOAL,NA,NA,AMS,-120.4061554,35.3872098,1,NA,CA-SLO-1278,NA,USA,California,North America,UWyo2021,Nami 1999-Probable Middle Holocene geomagnetic�,intcal20
55267,Beta-79553,600,50,CHARCOAL,NA,-25,RADIOMETRIC,-118.22564,34.3205641,1,NA,CA-LAN-2119,NA,USA,California,North America,UWyo2021,Milburn et al. 2009 Spatial and Temporal Distributions�,intcal20
55268,Beta-79554,660,50,CHARCOAL,NA,-25,RADIOMETRIC,-118.22564,34.3205641,1,NA,CA-LAN-2119,NA,USA,California,North America,UWyo2021,Milburn et al. 2009 Spatial and Temporal Distributions�,intcal20
55638,Beta-81024,690,80,CHARCOAL,NA,NA,NA,-118.7300953,35.34288817,1,NA,CA-KER-490,NA,USA,California,North America,UWyo2021,Byrd 1996,intcal20
55639,Beta-81025,600,70,CHARCOAL,NA,NA,NA,-118.7300953,35.34288817,1,NA,CA-KER-490,NA,USA,California,North America,UWyo2021,Byrd 1996,intcal20
55640,Beta-81026,1150,100,CHARCOAL,NA,NA,NA,-118.7300953,35.34288817,1,NA,CA-KER-490,NA,USA,California,North America,UWyo2021,Byrd 1996,intcal20
55641,Beta-81027/CAMS-19200,320,60,CHARCOAL,NA,NA,AMS,-118.7300953,35.34288817,1,NA,CA-KER-500,NA,USA,California,North America,UWyo2021,Byrd 1996,intcal20
55642,Beta-81028/CAMS-19201,1910,60,CHARCOAL,NA,NA,AMS,-118.7300953,35.34288817,1,NA,CA-KER-501,NA,USA,California,North America,UWyo2021,Byrd 1996,intcal20
55643,Beta-81029/CAMS-19202,800,50,CHARCOAL,NA,NA,AMS,-118.7300953,35.34288817,1,NA,CA-KER-501,NA,USA,California,North America,UWyo2021,Byrd 1996,intcal20
55644,Beta-81030/CAMS-19203,1910,60,CHARCOAL,NA,NA,AMS,-118.7300953,35.34288817,1,NA,CA-KER-501,NA,USA,California,North America,UWyo2021,Byrd 1996,intcal20
55645,Beta-81031/CAMS-19204,640,60,CHARCOAL,NA,NA,AMS,-118.7300953,35.34288817,1,NA,CA-KER-2378,NA,USA,California,North America,UWyo2021,Byrd 1996,intcal20
55646,Beta-81032/CAMS-19205,940,60,CHARCOAL,NA,NA,AMS,-118.7300953,35.34288817,1,NA,CA-KER-2378,NA,USA,California,North America,UWyo2021,Byrd 1996,intcal20
55733,Beta-81518,950,50,CHARCOAL,NA,-24.2,RADIOMETRIC,-118.22564,34.3205641,1,NA,CA-LAN-1359,NA,USA,California,North America,UWyo2021,Milburn et al. 2009 Spatial and Temporal Distributions�,intcal20
55734,Beta-81519,1170,40,CHARCOAL,NA,-25.5,RADIOMETRIC,-118.22564,34.3205641,1,NA,CA-LAN-1359,NA,USA,California,North America,UWyo2021,Milburn et al. 2009 Spatial and Temporal Distributions�,intcal20
55790,Beta-81798/CAMS-19949,230,60,CHARCOAL,NA,NA,AMS,-118.7300953,35.34288817,1,NA,CA-KER-490,NA,USA,California,North America,UWyo2021,Byrd 1996,intcal20
55791,Beta-81799/CAMS-19950,840,70,CHARCOAL,NA,NA,AMS,-118.7300953,35.34288817,1,NA,CA-KER-490,NA,USA,California,North America,UWyo2021,Byrd 1996,intcal20
55792,Beta-81800/CAMS-19951,1760,60,CHARCOAL,NA,NA,AMS,-118.7300953,35.34288817,1,NA,CA-KER-501,NA,USA,California,North America,UWyo2021,Byrd 1996,intcal20
55870,Beta-82204,2780,70,CHARCOAL,NA,-11.9,NA,-119.0844612,34.45500084,1,NA,CA-SNI-168,NA,USA,California,North America,UWyo2021,NA,intcal20
55871,Beta-82205,2830,100,CHARCOAL,NA,-18.1,NA,-119.0844612,34.45500084,1,NA,CA-SNI-168,NA,USA,California,North America,UWyo2021,NA,intcal20
55872,Beta-82206,3240,200,CHARCOAL,NA,-22.2,NA,-119.0844612,34.45500084,1,NA,CA-SNI-168,NA,USA,California,North America,UWyo2021,NA,intcal20
55873,Beta-82207,3160,90,CHARCOAL,NA,-13.9,NA,-119.0844612,34.45500084,1,NA,CA-SNI-168,NA,USA,California,North America,UWyo2021,NA,intcal20
55874,Beta-82208,3080,60,CHARCOAL,NA,-12.5,NA,-119.0844612,34.45500084,1,NA,CA-SNI-168,NA,USA,California,North America,UWyo2021,NA,intcal20
55875,Beta-82209,3160,150,CHARCOAL,NA,-20.3,NA,-119.0844612,34.45500084,1,NA,CA-SNI-168,NA,USA,California,North America,UWyo2021,NA,intcal20
55876,Beta-82210,280,60,CHARCOAL,NA,-23.5,NA,-119.0844612,34.45500084,1,NA,CA-SNI-168,NA,USA,California,North America,UWyo2021,NA,intcal20
56253,Beta-84101,4150,50,CHARCOAL,NA,NA,NA,-119.0844612,34.45500084,1,NA,CA-SNI-11,NA,USA,California,North America,UWyo2021,NA,intcal20
56271,Beta-84167,290,70,CHARCOAL,NA,NA,NA,-116.7357302,33.03555017,1,NA,CA-SDI-10726,NA,USA,California,North America,UWyo2021,Byrd 1998,intcal20
56272,Beta-84168,570,70,CHARCOAL,NA,NA,NA,-116.7357302,33.03555017,1,NA,CA-SDI-4538,NA,USA,California,North America,UWyo2021,Byrd 1998,intcal20
56273,Beta-84169,940,70,CHARCOAL,NA,NA,NA,-116.7357302,33.03555017,1,NA,CA-SDI-4538,NA,USA,California,North America,UWyo2021,Byrd 1998,intcal20
56286,Beta-84214,1310,90,CHARCOAL,NA,NA,NA,-116.7357302,33.03555017,1,NA,CA-SDI-8435,NA,USA,California,North America,UWyo2021,Byrd 1998,intcal20
56313,Beta-84249,2560,60,CHARCOAL,NA,NA,AMS,-120.0183356,34.67161852,1,NA,CA-SBA-2696,NA,USA,California,North America,UWyo2021,Colton et al 1999-Hunter-Gatherer Land Use in the San Antonio Creek Drainage,intcal20
56314,Beta-84250,1980,60,CHARCOAL,NA,NA,RADIOMETRIC,-120.0183356,34.67161852,1,NA,CA-SBA-2696,NA,USA,California,North America,UWyo2021,Colton et al 1999-Hunter-Gatherer Land Use in the San Antonio Creek Drainage,intcal20
