"DateID","LabID","CRA","Error","Material","Species","SiteID","SiteName","Longitude","Latitude","Region"
221177,"OxA-13714",4746,32,"bone","animal",16922,"Windmill Hill",-1.8748,51.4401,"SEEngland"
221178,"OxA-13715",4710,29,"bone","Ovis/Capra",16922,"Windmill Hill",-1.8748,51.4401,"SEEngland"
208503,"OxA-13718",5089,38,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
208504,"OxA-13719",4599,38,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
208505,"OxA-13720",4709,37,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
208506,"OxA-13721",5000,38,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
62531,"OxA-13726",1509,27,"ceramic residue (charred)",,17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
62434,"OxA-13727",1474,29,"ceramic residue (charred)",,17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
62482,"OxA-13728",1579,29,"ceramic residue (charred)",,17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
221180,"OxA-13732",4672,45,"ceramic residue (charred)",,16922,"Windmill Hill",-1.8748,51.4401,"SEEngland"
208507,"OxA-13733",5076,36,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
208508,"OxA-13734",5088,31,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
208509,"OxA-13735",5012,31,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
208510,"OxA-13736",4672,31,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
208511,"OxA-13737",5006,34,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
208512,"OxA-13738",4632,30,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
208513,"OxA-13739",5027,31,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
208515,"OxA-13740",5041,32,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
208516,"OxA-13741",4786,29,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
208517,"OxA-13742",4832,31,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
208518,"OxA-13743",5072,30,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
208519,"OxA-13744",4784,31,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
208520,"OxA-13745",4792,30,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
208521,"OxA-13746",4483,30,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
208522,"OxA-13747",4420,31,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
208523,"OxA-13748",4503,31,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
208524,"OxA-13749",4664,30,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
208525,"OxA-13750",4670,31,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
208526,"OxA-13751",4639,30,"bone","Homo sapiens",21328,"Coldrum",0.3728,51.3216,"SEEngland"
62487,"OxA-13752",1502,27,"ceramic residue (charred)",,17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
62485,"OxA-13753",1501,28,"ceramic residue (charred)",,17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
62536,"OxA-13754",1530,26,"ceramic residue (charred)",,17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
62509,"OxA-13755",1449,28,"ceramic residue (charred)",,17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
62522,"OxA-13756",1490,26,"bone","Sus",17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
62520,"OxA-13757",1510,26,"bone","Ovis",17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
221181,"OxA-13759",3716,28,"bone","Homo sapiens",16922,"Windmill Hill",-1.8748,51.4401,"SEEngland"
221182,"OxA-13760",4891,31,"charcoal","Corylus avellana",16922,"Windmill Hill",-1.8748,51.4401,"SEEngland"
221186,"OxA-13813",4682,34,"bone","Bos",16922,"Windmill Hill",-1.8748,51.4401,"SEEngland"
221187,"OxA-13814",4807,32,"bone","Bos",16922,"Windmill Hill",-1.8748,51.4401,"SEEngland"
221188,"OxA-13815",4798,34,"antler","Cervus elaphus",16922,"Windmill Hill",-1.8748,51.4401,"SEEngland"
210693,"OxA-13817",1826,28,"bone (cremated)","Homo sapiens",21213,"Sewerby Cottage Farm, Bridlington",-0.1875,54.1021,"SEEngland"
221189,"OxA-1382",1970,90,"bone","Homo sapiens",21332,"London Lodge (R3)",-1.2181,51.1796,"SEEngland"
221190,"OxA-1383",2260,110,"bone","animal",21333,"Burntwood Farm (R6)",-1.2708,51.1044,"SEEngland"
221191,"OxA-1384",4750,140,"bone","animal",21333,"Burntwood Farm (R6)",-1.2701,51.1034,"SEEngland"
221192,"OxA-1385",3220,120,"bone","animal",16936,"Easton Down",-1.908,51.3934,"SEEngland"
221193,"OxA-13850",4734,35,"nutshells (charred)","Corylus avellana",21213,"Sewerby Cottage Farm, Bridlington",-0.1875,54.1021,"SEEngland"
221194,"OxA-13851",4433,38,"ceramic residue (charred)",,21213,"Sewerby Cottage Farm, Bridlington",-0.1875,54.1021,"SEEngland"
221195,"OxA-13852",4428,35,"nutshells (charred)","Corylus avellana",21213,"Sewerby Cottage Farm, Bridlington",-0.1875,54.1021,"SEEngland"
221196,"OxA-13853",4570,31,"ceramic residue (charred)",,21213,"Sewerby Cottage Farm, Bridlington",-0.1875,54.1021,"SEEngland"
221197,"OxA-13854",4659,35,"nutshells (charred)","Corylus avellana",21213,"Sewerby Cottage Farm, Bridlington",-0.1875,54.1021,"SEEngland"
221198,"OxA-13855",4791,36,"nutshells (charred)","Corylus avellana",21213,"Sewerby Cottage Farm, Bridlington",-0.1875,54.1021,"SEEngland"
216585,"OxA-13872",1765,30,"bone (cremated)","Homo sapiens",21213,"Sewerby Cottage Farm, Bridlington",-0.1875,54.1021,"SEEngland"
216583,"OxA-13873",1834,29,"bone (cremated)","Homo sapiens",21213,"Sewerby Cottage Farm, Bridlington",-0.1875,54.1021,"SEEngland"
221199,"OxA-13874",4629,35,"ceramic residue (charred)",,21213,"Sewerby Cottage Farm, Bridlington",-0.1875,54.1021,"SEEngland"
62435,"OxA-13882",1559,29,"ceramic residue (charred)",,17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
62512,"OxA-13883",1559,26,"ceramic residue (charred)",,17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
62516,"OxA-13892",1842,26,"bone","Ovis",17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
208530,"OxA-13927",7002,35,"charcoal","Corylus avellana",21259,"Goldcliff, site B",-2.9003,51.5321,"NWEnglandWales"
208531,"OxA-13928",6629,38,"charcoal","Corylus avellana",21334,"Goldcliff, site A",-2.902,51.5321,"NWEnglandWales"
221201,"OxA-13933",5439,22,"seed","Rubus",20788,"Goldcliff, site J",-2.9038,51.5326,"NWEnglandWales"
221203,"OxA-13935",2124,28,"bone","Homo sapiens",17841,"The Trundle",-0.7529,50.8913,"SEEngland"
208532,"OxA-1394",970,140,"bone","Homo sapiens",21335,"Piltdown human",0.0572,50.9838,"SEEngland"
221204,"OxA-1396",4700,150,"antler/bone","Cervus elaphus",21336,"King Barrow Ridge",-1.81,51.1831,"SEEngland"
225307,"OxA-13961",1840,90,"bone (cremated)","Homo sapiens",21213,"Sewerby Cottage Farm, Bridlington",-0.1875,54.1021,"SEEngland"
221205,"OxA-13962",4140,190,"ceramic residue (charred)",,21213,"Sewerby Cottage Farm, Bridlington",-0.1875,54.1021,"SEEngland"
62537,"OxA-13966",1425,27,"ceramic residue (charred)",,17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
62529,"OxA-13967",1510,26,"ceramic residue (charred)",,17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
221206,"OxA-1397",4500,120,"bone","Bos",21336,"King Barrow Ridge",-1.8082,51.1816,"SEEngland"
221207,"OxA-13971",4711,33,"nutshells (charred)","Corylus avellana",21213,"Sewerby Cottage Farm, Bridlington",-0.1875,54.1021,"SEEngland"
226355,"OxA-13972",3613,28,"bone","Homo sapiens",21087,"Boscombe Down, Amesbury",-1.7687,51.1686,"SEEngland"
62747,"OxA-13977",220,23,"charcoal","Corylus avellana",21289,"Old Ash Mine, Northern Dale",-1.6008,53.1428,"NWEnglandWales"
62754,"OxA-13978",201,24,"charcoal","Corylus avellana",21337,"Lords and Ladies Mine, Northern Dale",-1.6008,53.1428,"NWEnglandWales"
221208,"OxA-1398",3700,100,"bone","Homo sapiens",21338,"Durrington Down",-1.8368,51.1973,"SEEngland"
221209,"OxA-1399",3070,90,"bone","Homo sapiens",21338,"Durrington Down",-1.8368,51.1973,"SEEngland"
221210,"OxA-1400",4740,100,"bone","Bos",17882,"Robin Hood's Ball",-1.8536,51.2136,"SEEngland"
208534,"OxA-14003",5420,40,"plant matter",,18276,"Woolaston",-2.5915,51.6792,"NWEnglandWales"
62438,"OxA-14004",1166,38,"ceramic residue (charred)",,17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
62517,"OxA-14005",1515,40,"ceramic residue (charred)",,17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
62523,"OxA-14006",2015,60,"ceramic residue (charred)",,17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
62518,"OxA-14007",1614,33,"ceramic residue (charred)",,17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
62505,"OxA-14008",1615,65,"ceramic residue (charred)",,17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
221211,"OxA-14009",5110,55,"ceramic residue (charred)",,17841,"The Trundle",-0.7529,50.8913,"SEEngland"
221212,"OxA-1401",4510,90,"bone","Bos",17882,"Robin Hood's Ball",-1.8532,51.2136,"SEEngland"
62503,"OxA-14016",1489,24,"ceramic residue (charred)",,17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
62521,"OxA-14017",1697,26,"ceramic residue (charred)",,17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
62498,"OxA-14018",1635,40,"ceramic residue (charred)",,17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
62525,"OxA-14019",1559,24,"ceramic residue (charred)",,17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
221213,"OxA-1402",5050,100,"bone","Bos",21340,"Coneybury Henge, Salisbury Plain",-1.8097,51.1735,"SEEngland"
225277,"OxA-14020",4042,27,"ceramic residue (charred)",,21213,"Sewerby Cottage Farm, Bridlington",-0.1875,54.1021,"SEEngland"
221215,"OxA-14024",4792,28,"ceramic residue (charred)",,17841,"The Trundle",-0.7529,50.8913,"SEEngland"
221216,"OxA-1403",4100,90,"antler","Cervus elaphus",21341,"Stonehenge Greater Cursus, Amesbury",-1.8262,51.1789,"SEEngland"
221217,"OxA-14030",4809,29,"ceramic residue (charred)",,17842,"Whitehawk",0.8397,51.4126,"SEEngland"
221218,"OxA-14031",4897,29,"ceramic residue (charred)",,17842,"Whitehawk",0.8397,51.4126,"SEEngland"
221219,"OxA-14039",4602,39,"ceramic residue (charred)",,17842,"Whitehawk",0.8397,51.4126,"SEEngland"
221220,"OxA-1404",4550,120,"antler/bone","Cervus elaphus",21343,"Winterbourne Stoke",-1.8497,51.1892,"SEEngland"
221221,"OxA-14040",4725,65,"ceramic residue (charred)",,17842,"Whitehawk",0.8397,51.4126,"SEEngland"
221222,"OxA-14041",4820,130,"ceramic residue (charred)",,17842,"Whitehawk",0.8397,51.4126,"SEEngland"
225206,"OxA-14042",968,27,"charcoal","Corylus/Betula",21325,"High Island",-10.2581,53.546,"Ireland"
67305,"OxA-14043",1211,29,"charcoal","Corylus avellana",21262,"55-57 Drury Lane, London (Lundenwic site N)",-0.121,51.5138,"SEEngland"
62514,"OxA-14044",1851,28,"bone","Ovis",17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
221223,"OxA-1405",4640,100,"bone","Cervus elaphus",21343,"Winterbourne Stoke",-1.8497,51.1892,"SEEngland"
221224,"OxA-1406",4000,120,"antler/bone","Cervus elaphus",21343,"Winterbourne Stoke",-1.8497,51.1892,"SEEngland"
221225,"OxA-14061",4739,36,"bone","Homo sapiens",17842,"Whitehawk",0.8397,51.4126,"SEEngland"
221226,"OxA-14062",4785,35,"bone","Bos",17842,"Whitehawk",0.8397,51.4126,"SEEngland"
221227,"OxA-14063",4792,33,"bone","Homo sapiens",17842,"Whitehawk",0.8397,51.4126,"SEEngland"
221228,"OxA-14064",4389,32,"antler","Cervus elaphus",17842,"Whitehawk",0.8397,51.4126,"SEEngland"
221229,"OxA-14065",4650,35,"antler","Cervus elaphus",17842,"Whitehawk",0.8397,51.4126,"SEEngland"
221230,"OxA-1407",4760,90,"antler/bone","Cervus elaphus",21345,"Netheravon Bake",-1.8454,51.218,"SEEngland"
74559,"OxA-14074",2158,31,"bone","Homo sapiens",17110,"Wetwang Slack",-0.5573,54.0282,"SEEngland"
74560,"OxA-14075",2206,30,"bone","Homo sapiens",17110,"Wetwang Slack",-0.5573,54.0282,"SEEngland"
74561,"OxA-14076",1987,30,"bone","Homo sapiens",17110,"Wetwang Slack",-0.5573,54.0282,"SEEngland"
74562,"OxA-14077",2269,29,"bone","Homo sapiens",17110,"Wetwang Slack",-0.5573,54.0282,"SEEngland"
208537,"OxA-1408",4200,110,"bone","Canis",21340,"Coneybury Henge, Salisbury Plain",-1.809,51.1739,"SEEngland"
215368,"OxA-14086",4283,32,"bone","Homo sapiens",21310,"Longstone Edge",-1.6885,53.2573,"NWEnglandWales"
67362,"OxA-14088",9540,45,"bone","Bos primigenius",17111,"Eton Rowing Lake, Dorney",-0.6611,51.4937,"SEEngland"
208538,"OxA-1409",4370,90,"bone","animal",21340,"Coneybury Henge, Salisbury Plain",-1.809,51.1739,"SEEngland"
221231,"OxA-1410",3420,100,"bone","Ovis/Capra",21347,"Bridget's Farm (R5)",-1.2672,51.107,"SEEngland"
74563,"OxA-14107",2269,28,"bone","Homo sapiens",17110,"Wetwang Slack",-0.5573,54.0282,"SEEngland"
74564,"OxA-14108",2210,28,"bone","Homo sapiens",17110,"Wetwang Slack",-0.5573,54.0282,"SEEngland"
74565,"OxA-14109",2162,28,"bone","Homo sapiens",17110,"Wetwang Slack",-0.5573,54.0282,"SEEngland"
74566,"OxA-14110",2295,29,"bone","Homo sapiens",17110,"Wetwang Slack",-0.5573,54.0282,"SEEngland"
74567,"OxA-14111",2129,28,"bone","Homo sapiens",17110,"Wetwang Slack",-0.5573,54.0282,"SEEngland"
74568,"OxA-14112",2152,28,"bone","Homo sapiens",17110,"Wetwang Slack",-0.5573,54.0282,"SEEngland"
74569,"OxA-14113",2227,30,"bone","Homo sapiens",17110,"Wetwang Slack",-0.5573,54.0282,"SEEngland"
74570,"OxA-14114",2235,30,"bone","Homo sapiens",17110,"Wetwang Slack",-0.5573,54.0282,"SEEngland"
62422,"OxA-14118",3878,31,"antler","Cervus elaphus",17197,"Silbury Hill, Avebury",-1.8574,51.4157,"SEEngland"
221233,"OxA-1412",5300,100,"bone","Sus",21331,"Lydstep",-4.7568,51.6529,"NWEnglandWales"
221234,"OxA-14126",4774,31,"antler","Cervus elaphus",17842,"Whitehawk",0.8397,51.4126,"SEEngland"
221235,"OxA-1413",2980,90,"bone","Bos",16936,"Easton Down",-1.908,51.3934,"SEEngland"
74571,"OxA-14140",2125,29,"bone","Homo sapiens",17110,"Wetwang Slack",-0.5573,54.0282,"SEEngland"
74572,"OxA-14141",2265,30,"bone","Homo sapiens",17110,"Wetwang Slack",-0.5573,54.0282,"SEEngland"
221236,"OxA-14142",2099,26,"charcoal (roundwood)","Prunus",11687,"Beech Court Farm",-3.5796,51.4777,"NWEnglandWales"
221237,"OxA-14143",4941,39,"charcoal (sapwood)","Quercus",17842,"Whitehawk",0.8397,51.4126,"SEEngland"
221238,"OxA-14144",4835,33,"charcoal","Corylus avellana",17842,"Whitehawk",0.8397,51.4126,"SEEngland"
221239,"OxA-14145",4844,34,"charcoal (sapwood)","Quercus",17842,"Whitehawk",0.8397,51.4126,"SEEngland"
221240,"OxA-14157",4846,32,"ceramic residue (charred)",,17842,"Whitehawk",0.8397,51.4126,"SEEngland"
204953,"OxA-14173",1746,27,"bone","Homo sapiens",21348,"Dog Hole Cave",-2.7897,54.2158,"NWEnglandWales"
210765,"OxA-14174",1211,26,"bone","Bos taurus",21348,"Dog Hole Cave",-2.7897,54.2158,"NWEnglandWales"
221241,"OxA-14175",4933,32,"bone","Sus",17846,"Bury Hill, South Downs",-0.5764,50.8992,"SEEngland"
221242,"OxA-14176",4776,33,"bone","Bovidae/Cervidae",17847,"Court Hill",-2.8116,51.4446,"SEEngland"
221243,"OxA-14177",4722,32,"bone","Homo sapiens",16832,"Offham Hill",-0.0122,50.8882,"SEEngland"
221244,"OxA-14178",4755,32,"bone","Capra hircus",17842,"Whitehawk",0.8397,51.4126,"SEEngland"
73793,"OxA-14192",4481,33,"antler","Cervus elaphus",21349,"Teddington foreshore",-0.3329,51.4261,"SEEngland"
73809,"OxA-14193",4337,33,"antler","Cervus elaphus",21350,"Mortlake foreshore, Thames",-0.2694,51.4711,"SEEngland"
221245,"OxA-14204",4729,32,"charcoal","Corylus avellana",17842,"Whitehawk",0.8397,51.4126,"SEEngland"
74573,"OxA-14206",2145,27,"bone","Homo sapiens",17110,"Wetwang Slack",-0.5573,54.0282,"SEEngland"
74574,"OxA-14207",2234,28,"bone","Homo sapiens",17110,"Wetwang Slack",-0.5573,54.0282,"SEEngland"
62527,"OxA-14232",1477,27,"ceramic residue (charred)",,17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
62510,"OxA-14244",1598,30,"ceramic residue (charred)",,17827,"Bloodmoor Hill, Carelton Colville",1.7081,52.4494,"SEEngland"
221246,"OxA-14248",4202,31,"bone","Homo sapiens",21240,"Ty Isaf",-3.1918,51.9543,"NWEnglandWales"
221247,"OxA-14249",4545,50,"bone","Homo sapiens",21240,"Ty Isaf",-3.1918,51.9543,"NWEnglandWales"
221248,"OxA-14250",4082,30,"bone","Homo sapiens",21240,"Ty Isaf",-3.1918,51.9543,"NWEnglandWales"
221249,"OxA-14251",4866,32,"bone","Homo sapiens",21245,"Pipton",-3.2251,52.0276,"NWEnglandWales"
221250,"OxA-14252",4906,33,"bone","Homo sapiens",21245,"Pipton",-3.2251,52.0276,"NWEnglandWales"
221251,"OxA-14253",4658,33,"bone","Bos",21245,"Pipton",-3.2251,52.0276,"NWEnglandWales"
221252,"OxA-14254",4742,34,"bone","Homo sapiens",21245,"Pipton",-3.2251,52.0276,"NWEnglandWales"
208397,"OxA-14262",4836,31,"bone","Homo sapiens",21351,"Jubilee Cave",-2.2781,54.0671,"NWEnglandWales"
208496,"OxA-14264",5040,31,"bone","Homo sapiens",21352,"Thaw Head Cave",-2.445,54.1781,"NWEnglandWales"
215362,"OxA-14266",4595,40,"bone","Homo sapiens",21323,"Cave Ha 3",-2.3241,54.0916,"NWEnglandWales"
225470,"OxA-14291",1818,24,"wood/hair/bone",,21354,"Walpole Farm",0.177,52.7278,"SEEngland"
208539,"OxA-1430",1800,70,"tissue","Homo sapiens",21355,"Worsley Moss",-2.4316,53.4629,"NWEnglandWales"
208540,"OxA-14308",3344,27,"bone","Homo sapiens",15848,"Great Orme",-3.8622,53.3291,"NWEnglandWales"
208541,"OxA-14309",3362,28,"bone","Homo sapiens",15848,"Great Orme",-3.8622,53.3291,"NWEnglandWales"
221254,"OxA-1431",1460,70,"charcoal","Quercus",21356,"West Heath, Hampstead",-0.1886,51.5656,"SEEngland"
221255,"OxA-14311",4707,35,"nutshell (charred)","Corylus avellana",17851,"Crickley Hill",-2.1059,51.8433,"SEEngland"
221256,"OxA-14312",4702,30,"bone","Bos",17851,"Crickley Hill",-2.1059,51.8433,"SEEngland"
221257,"OxA-14313",2344,27,"bone","Sus",17851,"Crickley Hill",-2.1059,51.8433,"SEEngland"
221258,"OxA-14314",7288,36,"bone","animal",17851,"Crickley Hill",-2.1059,51.8433,"SEEngland"
221259,"OxA-14315",5178,32,"bone","animal",17851,"Crickley Hill",-2.1059,51.8433,"SEEngland"
221260,"OxA-1432",4830,90,"charcoal","Quercus",21356,"West Heath, Hampstead",-0.1877,51.5647,"SEEngland"
221261,"OxA-14321",4891,31,"charcoal","Corylus avellana",17851,"Crickley Hill",-2.1059,51.8433,"SEEngland"
221262,"OxA-14322",4567,33,"charcoal (sapwood)","Fraxinus excelsior",17851,"Crickley Hill",-2.1059,51.8433,"SEEngland"
221263,"OxA-1433",4710,90,"charcoal","Quercus",21356,"West Heath, Hampstead",-0.1877,51.5647,"SEEngland"
221264,"OxA-1434",4810,90,"charcoal","Quercus",21356,"West Heath, Hampstead",-0.1877,51.5647,"SEEngland"
221265,"OxA-1435",4770,100,"charcoal","Quercus",21356,"West Heath, Hampstead",-0.1877,51.5647,"SEEngland"
221266,"OxA-14354",4746,33,"ceramic residue (charred)",,17851,"Crickley Hill",-2.1059,51.8433,"SEEngland"
221267,"OxA-1437",3150,70,"charcoal",,16636,"Skaill, Deerness",-2.7175,58.9438,"Scotland"
221268,"OxA-14386",4736,30,"ceramic residue (charred)",,17851,"Crickley Hill",-2.1059,51.8433,"SEEngland"
221269,"OxA-14393",4523,35,"bone","Homo sapiens",21240,"Ty Isaf",-3.1918,51.9543,"NWEnglandWales"
221270,"OxA-14394",4658,32,"bone","Homo sapiens",21240,"Ty Isaf",-3.1918,51.9543,"NWEnglandWales"
221271,"OxA-14395",4552,35,"bone","Homo sapiens",21240,"Ty Isaf",-3.1918,51.9543,"NWEnglandWales"
221272,"OxA-14396",4653,34,"bone","Homo sapiens",21245,"Pipton",-3.2251,52.0276,"NWEnglandWales"
208542,"OxA-144",2180,130,"grain (charred)","Cerealia",19979,"Danebury",-1.5376,51.1367,"SEEngland"
221273,"OxA-14413",4786,32,"bone","Bos",17851,"Crickley Hill",-2.1059,51.8433,"SEEngland"
221274,"OxA-14414",4696,35,"bone","Bos",17851,"Crickley Hill",-2.1059,51.8433,"SEEngland"
221275,"OxA-14415",4900,32,"bone","Sus",17851,"Crickley Hill",-2.1059,51.8433,"SEEngland"
221276,"OxA-14416",4890,32,"bone","Sus",17851,"Crickley Hill",-2.1059,51.8433,"SEEngland"
221277,"OxA-14417",4823,32,"bone","Sus",17851,"Crickley Hill",-2.1059,51.8433,"SEEngland"
221278,"OxA-14418",2978,37,"antler","Cervus elaphus",17851,"Crickley Hill",-2.1059,51.8433,"SEEngland"
221279,"OxA-14428",4913,34,"charcoal","Corylus avellana",17851,"Crickley Hill",-2.1059,51.8433,"SEEngland"
208543,"OxA-14444",4700,33,"nutshell (charred)","Corylus avellana",21117,"Yarnton Floodplain",-1.3105,51.7961,"SEEngland"
208544,"OxA-14446",4850,33,"charcoal","Pomoideae",21117,"Yarnton Floodplain",-1.3105,51.7961,"SEEngland"
221280,"OxA-14447",4957,34,"grain","Triticum dicoccum/spelta",19680,"Yarnton",-1.3102,51.8042,"SEEngland"
221281,"OxA-14458",4859,35,"bone","Homo sapiens",16821,"Fussel's Lodge",-1.7272,51.091,"SEEngland"
208545,"OxA-14459",1806,31,"bone","Homo sapiens",17912,"Wasperton",-1.6133,52.2242,"SEEngland"
221282,"OxA-14469",4743,37,"charcoal (twig)","Alnus glutinosa",17870,"Northborough",-0.2926,52.6615,"SEEngland"
221283,"OxA-14470",4795,38,"charcoal","Pomoideae",17870,"Northborough",-0.2926,52.6615,"SEEngland"
221284,"OxA-14471",4808,38,"bone","Homo sapiens",20827,"Wayland's Smithy, Ashbury",-1.5958,51.5664,"SEEngland"
208546,"OxA-14479",4867,35,"bone","Homo sapiens",21117,"Yarnton Floodplain",-1.3105,51.7961,"SEEngland"
221285,"OxA-14480",4865,39,"bone","Homo sapiens",16821,"Fussel's Lodge",-1.7272,51.091,"SEEngland"
208547,"OxA-14481",4849,35,"ceramic residue (charred)",,17894,"Willington Quarry",-1.5878,52.8417,"NWEnglandWales"
208548,"OxA-14482",4416,36,"ceramic residue (charred)",,17894,"Willington Quarry",-1.5878,52.8417,"NWEnglandWales"
208549,"OxA-14483",4550,45,"ceramic residue (charred)",,17894,"Willington Quarry",-1.5878,52.8417,"NWEnglandWales"
208550,"OxA-14484",4540,65,"ceramic residue (charred)",,17894,"Willington Quarry",-1.5878,52.8417,"NWEnglandWales"
208551,"OxA-14485",4500,50,"ceramic residue (charred)",,17894,"Willington Quarry",-1.5878,52.8417,"NWEnglandWales"
60572,"OxA-14486",2205,37,"ceramic residue (charred)",,21358,"Boden Vean",-5.1201,50.0746,"NWEnglandWales"
60573,"OxA-14487",2144,36,"ceramic residue (charred)",,21358,"Boden Vean",-5.12,50.0746,"NWEnglandWales"
208552,"OxA-14488",3245,40,"ceramic residue (charred)",,20958,"Gwithian",-5.3786,50.2311,"NWEnglandWales"
208553,"OxA-14489",3039,37,"ceramic residue (charred)",,20958,"Gwithian",-5.3786,50.2311,"NWEnglandWales"
208554,"OxA-14490",2961,36,"ceramic residue (charred)",,20958,"Gwithian",-5.3786,50.2311,"NWEnglandWales"
207621,"OxA-14493",4946,32,"bone","Homo sapiens",17663,"Whitwell Quarry",-1.2039,53.2675,"NWEnglandWales"
204630,"OxA-14494",4961,33,"bone","Homo sapiens",17663,"Whitwell Quarry",-1.2039,53.2675,"NWEnglandWales"
204966,"OxA-14495",4879,32,"bone","Homo sapiens",17663,"Whitwell Quarry",-1.2039,53.2675,"NWEnglandWales"
221286,"OxA-14497",4480,33,"bone","Bos",17851,"Crickley Hill",-2.1059,51.8433,"SEEngland"
60574,"OxA-14514",2261,28,"charcoal","Corylus avellana",21358,"Boden Vean",-5.1201,50.0746,"NWEnglandWales"
60575,"OxA-14515",2425,29,"charcoal (roundwood)","Quercus",21358,"Boden Vean",-5.1201,50.0746,"NWEnglandWales"
60576,"OxA-14516",2462,29,"charcoal (roundwood)","Quercus",21358,"Boden Vean",-5.1201,50.0746,"NWEnglandWales"
60577,"OxA-14517",3085,30,"charcoal","Ulex/Cystisus",21358,"Boden Vean",-5.1201,50.0746,"NWEnglandWales"
60578,"OxA-14518",2463,28,"charcoal (roundwood)","Quercus",21358,"Boden Vean",-5.1201,50.0746,"NWEnglandWales"
60579,"OxA-14519",2269,27,"charcoal","Corylus avellana",21358,"Boden Vean",-5.1201,50.0746,"NWEnglandWales"
60580,"OxA-14520",2459,28,"charcoal","Alnus",21358,"Boden Vean",-5.1201,50.0746,"NWEnglandWales"
60581,"OxA-14521",2272,28,"charcoal","Pomoideae",21358,"Boden Vean",-5.1201,50.0746,"NWEnglandWales"
60582,"OxA-14522",2240,28,"charcoal (roundwood)","Quercus",21358,"Boden Vean",-5.1201,50.0746,"NWEnglandWales"
60583,"OxA-14523",2253,28,"charcoal","Ulex",21358,"Boden Vean",-5.1201,50.0746,"NWEnglandWales"
208555,"OxA-14525",2946,29,"ceramic residue (charred)",,20958,"Gwithian",-5.3786,50.2311,"NWEnglandWales"
